  5447 342.5675100000  54.3791694444  2.07
112122  19.3336045833 136.8845658333  2.07
   677 357.9034666667  60.9091719444  2.07
 86032  96.2666466667  77.4394241667  2.08
 14576 312.9577929167  49.0443488889  2.09
  9640 329.0253370833  47.6701516667  2.10
 57632 182.7338404167  75.4276630556  2.14
  4427 345.8229120833  29.2832502778  2.15
 61932 169.6199791667 138.9598855556  2.20
 45556 220.7273816667 149.2752611111  2.21
 39429 239.1038745833 130.0031883333  2.21
 76267 126.3283770833  63.2850897222  2.22
 44816 223.0009287500 133.4326241667  2.23
 65378 159.0190841667  35.0745847222  2.23
100453  54.4429166667  49.7433186111  2.23
 87833  90.8484254167  38.5110488889  2.24
  3179 349.8733866667  33.4625908333  2.24
 25930 276.9983345833  89.7009066667  2.25
   746 357.7079595833  30.8497819444  2.28
 66657 155.0280304167 143.4663627778  2.29
 82396 107.4573125000 124.2926097222  2.29
 78401 119.9166179167 112.6216202778  2.29
 71860 139.5176091667 137.3881413889  2.30
 71352 141.1231183333 132.1577455556  2.33
 53910 194.5400383333  33.6176552778  2.34
 72105 138.7531212500  62.9258261111  2.35
107315  33.9535820833  80.1249922222  2.38
 86670  94.3780008333 129.0299208333  2.39
  2081 353.4297191667 132.3051219444  2.40
 58001 181.5427445833  36.3052669444  2.41
 84012 102.4055733333 105.7251475000  2.43
113881  14.0569441667  61.9175452778  2.44
105199  40.3559100000  27.4145447222  2.45
 35904 248.9762291667 119.3031197222  2.45
 45941 219.4715450000 145.0106952778  2.47
102488  48.4481991667  56.0305466667  2.48
113963  13.8099300000  74.7946322222  2.49
 81377 110.7102916667 100.5671516667  2.54
 14135 314.4300870833  85.9100747222  2.54
 68002 151.1148545833 137.2882663889  2.55
 54872 191.4732829167  69.4759661111  2.56
 78820 118.6406879167 109.8053927778  2.56
 59196 177.9102350000 140.7224100000  2.58
 25985 276.8174420833 107.8222922222  2.58
 59803 176.0480508333 107.5419836111  2.58
 93506  74.3469858333 119.8801141667  2.60
 74785 130.7480341667  99.3828669444  2.61
 77070 123.9333508333  83.5744802778  2.63
  8903 331.3402120833  69.1917005556  2.64
 26634 275.0877504167 124.0740494444  2.65
 28380 270.0698408333  52.7872358333  2.65
 61359 171.4031912500 113.3966230556  2.65
  6686 338.5474875000  29.7645966667  2.66
 67927 151.3286825000  71.6014125000  2.68
 73273 135.3668579167 133.1338669444  2.68
 61585 170.7038179167 159.1355336111  2.69
 52727 198.3078245833 139.4201252778  2.69
 23015 285.7515991667  56.8338647222  2.69
 85696  97.3090050000 127.2957402778  2.70
 35264 250.7143158333 127.0974869444  2.71
 97278  63.4351241667  79.3867313889  2.72
 89931  84.7515766667 119.8280391667  2.72
 80331 114.0020545833  28.4859247222  2.73
 79593 116.4134741667  93.6939755556  2.73
 61941 169.5833245833  91.4495222222  2.74
 52419 199.2607220833 154.3944794444  2.74
 26241 276.1417454167  95.9098997222  2.75
 65109 159.8497266667 126.7120811111  2.75
 72622 137.2800945833 106.0416105556  2.75
 86742  94.1317629167  85.4330830556  2.76
 84345 101.3380733333  75.6097469444  2.78
 23875 283.0373583333  95.0862627778  2.78
 80816 112.4447429167  68.5103513889  2.78
 85670  97.3917629167  37.6986411111  2.79
 59747 176.2135125000 148.7489016667  2.79
 76297 126.2147483333 131.1666950000  2.80
 81693 109.6771787500  58.3981130556  2.81
 25606 277.9386404167 110.7592322222  2.81
  2021 353.5866583333 167.2550350000  2.82
 81266 111.0293358333 118.2159616667  2.82
 90496  83.0072104167 115.4212472222  2.82
  1067 356.6910416667  74.8163841667  2.83
 77952 121.2133000000 153.4297497222  2.83
 39757 238.1137408333 114.3044366667  2.83
 85258  98.6750116667 145.5298238889  2.84
 85792  97.0394933333 139.8759816667  2.84
 18246 301.4670062500  58.1163422222  2.84
 63608 164.4551645833  79.0408980556  2.85
107556  33.2404779167 106.1265658333  2.85
 17702 303.1288991667  65.8947580556  2.85
  9236 330.3088675000 151.5699244444  2.86
 97165  63.7564912500  44.8693080556  2.86
110130  25.3742575000 150.2594947222  2.87
 30343 264.2600370833  67.4861497222  2.87
 74946 130.2721300000 158.6794672222  2.87
 94141  72.5590258333 111.0235252778  2.88
 13847 315.4345183333 130.3047350000  2.88
 36188 248.2121987500  81.7105911111  2.89
 63125 165.9923295833  51.6817538889  2.89
 78265 120.2869970833 116.1140427778  2.89
106278  37.1103304167  95.5711558333  2.90
 80112 114.7028229167 115.5927525000  2.90
 18532 300.5365787500  49.9897269444  2.90
 14328 313.8008741667  36.4935497222  2.91
 48002 213.2244266667 155.0720188889  2.92
112158  19.2494641667  59.7786913889  2.93
 60965 172.5334033333 106.5150938889  2.94
 32768 257.5160966667 140.6143997222  2.94
109074  28.5540612500  89.6801733333  2.95
 18543 300.4927912500 103.5082447222  2.97
 47908 213.5370733333  66.2257219444  2.97
 26451 275.5888154167  68.8574069444  2.97
 88635  88.5478141667 120.4236500000  2.98
 93747  73.6474483333  76.1362902778  2.99
 87073  93.1038287500 130.1269819444  2.99
 64962 160.2697775000 113.1714125000  2.99
 82514 107.0323379167 128.0473272222  3.00
108085  31.5181079167 127.3648227778  3.00
 10064 327.6144962500  55.0126080556  3.00
 75097 129.8177116667  18.1660269444  3.00
 54539 192.5839191667  45.5014466667  3.00
 17358 304.2688245833  42.2123466667  3.01
 30122 264.9217200000 120.0633766667  3.02
 33977 254.2438600000 113.8333013889  3.02
 59316 177.4686420833 112.6197922222  3.02
 23416 284.5077750000  46.1766861111  3.03
 62322 168.4297100000 158.1080941667  3.04
 71075 141.9801758333  51.6921163889  3.04
 95947  67.3196445833  62.0403052778  3.05
100345  54.7473066667 104.7814011111  3.05
 32246 259.0169591667  64.8688447222  3.06
 50801 204.4174862500  48.5005663889  3.06
 94376  71.8618541667  22.3386830556  3.07
 89642  85.5927950000 126.7612811111  3.10
 52943 197.5940329167 106.1941319444  3.11
 43813 226.1513133333  84.0544722222  3.11
 56561 186.0544654167 153.0198250000  3.11
101772  50.6083762500 137.2916625000  3.11
 83081 105.3448716667 145.9900550000  3.12
 84379 101.2419825000  65.1604125000  3.12
 27628 272.2601966667 125.7692922222  3.12
 44127 225.1965054167  41.9576505556  3.12
 73334 135.2095875000 132.1041419444  3.13
 45860 219.7355883333  55.6074741667  3.14
 46701 217.1943591667 147.0343916667  3.16
 84380 101.2381070833  53.1908447222  3.16
 46853 216.7819779167  38.3213980556  3.17
 83895 102.8032287500  24.2853633333  3.17
 31685 260.5597012500 133.1959238889  3.17
 92041  78.5860291667 116.9907794444  3.17
 23767 283.3713791667  48.7653591667  3.18
 71908 139.3721458333 154.9745694444  3.18
 83000 105.5822058333  80.6249436111  3.19
 22449 287.5410908333  83.0387525000  3.19
 87261  92.5356200000 127.0433711111  3.19
 23685 283.6347829167 112.3708566667  3.19
104732  41.7659104167  59.7729186111  3.21
116727   5.1625750000  12.3680330556  3.21
 75141 129.6569316667 130.6474594444  3.22
 79882 115.4198300000  94.6926080556  3.23
 89962  84.6711641667  92.8971219444  3.23
106032  37.8351041667  19.4393052778  3.23
 99473  57.1738966667  89.1785244444  3.24
 32607 257.9519287500 151.9419800000  3.24
 73714 133.9822420833 115.2818561111  3.25
 36377 247.6921737500 133.3018913889  3.25
 93194  75.2640641667  57.3104469444  3.25
 68895 148.4072125000 116.6820188889  3.25
 17678 303.1907020833 164.2392425000  3.26
  3092 350.1683441667  59.1387741667  3.27
 84970  99.4975662500 114.9994880556  3.27
113136  16.3373366667 105.8207600000  3.27
 24305 281.7671954167 106.2054288889  3.29
 75458 128.7675662500  31.0339763889  3.29
 50099 206.5655045833 160.0379216667  3.29
 51576 201.9938175000 151.6853602778  3.30
 21281 291.5011733333 145.0450055556  3.30
 29655 266.2804304167  67.4931761111  3.31
 85267  98.6514170833 146.3776883333  3.31
 88048  90.2433433333  99.7733497222  3.32
 59774 176.1439620833  32.9674019444  3.32
 93864  73.2648237500 117.6698141667  3.32
 14354 313.7062625000  51.1594669444  3.32
 84143 101.9617670833 133.2384902778  3.32
  5165 343.4787229167 136.7184905556  3.32
 54879 191.4398295833  74.5702369444  3.33
 19780 296.3940370833 152.4739788889  3.33
 38170 242.6764220833 114.8597838889  3.34
 41704 232.4332075000  29.2815688889  3.35
 32362 258.6773600000  77.1039450000  3.35
 25281 278.8807620833  92.3971383333  3.35
  8886 331.4013187500  26.3298530556  3.35
 95501  68.6260304167  86.8854208333  3.36
 75264 129.3296354167 134.6895730556  3.37
 43109 228.3056408333  83.5810930556  3.38
 66249 156.3260220833  89.4040616667  3.38
109492  27.2864087500  31.7987500000  3.39
 50371 205.7291445833 151.3323197222  3.39
 26207 276.2155095833  80.0658369444  3.39
 63090 166.0979862500  86.6024013889  3.39
 20894 292.8346879167  74.1290533333  3.40
 74395 131.9283200000 142.0990747222  3.41
 18724 299.8299141667  77.5096241667  3.41
112029  19.6346883333  79.1686088889  3.41
 67464 152.6237608333 131.6876597222  3.41
102422  48.6780475000  28.1632058333  3.41
  6867 337.9085762500 133.3177291667  3.41
102395  48.7601845833 156.2032383333  3.42
  8796 331.7295841667  60.4206027778  3.42
 86974  93.3845045833  62.2775008333  3.42
 78384 119.9694145833 128.3966408333  3.42
 93805  73.4377087500  94.8823344444  3.43
 50335 205.8274820833  66.5826716667  3.43
 45080 222.2578945833 148.9669302778  3.43
 50372 205.7253041667  47.0855313889  3.45
  5364 342.8530679167 100.1819280556  3.46
 38827 240.8052429167 142.9824005556  3.46
 74666 131.1245675000  56.6848977778  3.46
  3821 347.7287475000  32.1834522222  3.46
 12706 319.1744808333  86.7638283333  3.47
 67472 152.5958008333 132.4736850000  3.47
 49583 208.1668604167  73.2373341667  3.48
 81833 109.2760891667  51.0775388889  3.48
 55219 190.3801862500  56.9057611111  3.49
112623  17.8616787500 141.3167036111  3.49
 90422  83.2565404167 135.9683291667  3.49
  8102 333.9786354167 105.9395558333  3.49
 73555 134.5133620833  49.6093633333  3.49
 33856 254.5702012500 117.9348416667  3.49
 35550 249.9692112500  68.0176605556  3.50
 32759 257.5397270833 122.5084875000  3.50
112724  17.5795325000  23.7992891667  3.50
112748  17.4995820833  65.3983152778  3.51
 98337  60.3108850000  70.5079072222  3.51
 17378 304.1876829167  99.7651986111  3.52
 48774 210.7843550000 144.5677972222  3.52
 47508 214.7120087500  80.1076011111  3.52
 93085  75.5675845833 111.1066244444  3.52
 92420  77.4800254167  56.6373222222  3.52
109427  27.4507508333  83.8022111111  3.52
 40526 235.8710491667  80.8143369444  3.53
 20889 292.8461112500  70.8194791667  3.53
 77516 122.5947262500  93.4301411111  3.54
 56343 186.7489208333 121.8575241667  3.54
 86263  95.6032283333 105.3984083333  3.54
 27288 273.2610429167 104.8219472222  3.55
 99240  57.8255829167 156.1793211111  3.55
 69996 145.1490304167 136.0580838889  3.55
 20042 295.5265891667 123.7983313889  3.55
 89937  84.7402541667  17.2663025000  3.55
  1562 355.1429875000  98.8238294444  3.56
 10602 325.8729154167 141.5121113889  3.56
 55282 190.1644891667 104.7790436111  3.56
 82545 106.9160270833 128.0174777778  3.56
 71053 142.0422591667  59.6288550000  3.57
 44471 224.0935050000  42.8433405556  3.57
 75177 129.5481812500 126.2611672222  3.57
 37740 243.8880475000  65.6018708333  3.57
 35350 250.4766383333  73.4595247222  3.58
100064  55.4865895833 102.5448588889  3.58
 57757 182.3279745833  88.2346230556  3.59
 60260 174.6591195833 150.4013700000  3.59
  7607 335.5020733333  41.3715136111  3.59
 27072 273.8834375000 112.4474866667  3.59
 24674 280.5983379167  96.8443861111  3.59
  6537 338.9939533333  98.1827536111  3.60
 85727  97.2250962500 150.6836066667  3.60
 46651 217.3245291667 130.4668875000  3.60
 42536 229.9266283333 142.9219725000  3.60
 33018 256.8027495833  56.0386302778  3.60
 76470 125.7439225000 118.1350711111  3.60
 49841 207.3525120833 102.3538391667  3.61
 63613 164.4342604167 161.5487986111  3.61
 86929  93.5666566667 154.7237344444  3.61
 15900 308.7965100000  80.9709350000  3.61
 13209 317.5042108333  62.7392094444  3.61
  7097 337.1291920833  74.6541688889  3.62
 82729 106.3537283333 132.3607591667  3.62
 17847 302.7094533333  65.9464758333  3.62
 37819 243.6862337500 127.9685986111  3.62
113726  14.5198062500  47.6740213889  3.62
 57363 183.5976362500 156.7288433333  3.63
101769  50.6130425000  75.4047972222  3.64
 46733 217.1184595833  26.9382044444  3.65
110960  22.7924975000  89.9799369444  3.65
 20205 295.0519420833  74.3722997222  3.65
 88714  88.3421716667 140.0914547222  3.65
 77233 123.4532712500  74.5780738889  3.65
 75695 128.0422837500  60.8945083333  3.66
 76600 125.3358983333 119.7776894444  3.66
 68756 148.9023916667  25.6241913889  3.67
103227  46.2975850000 148.4540947222  3.67
 22549 287.1984750000  84.3948986111  3.68
 97365  63.1530616667  71.4657408333  3.68
 42828 229.1018854167 123.1864113889  3.68
114341  12.6384912500 111.1724855556  3.68
  9007 331.0131979167 141.6095866667  3.69
 57399 183.4869412500  42.2206630556  3.69
  2920 350.7572208333  36.1030683333  3.69
 23453 284.3804995833  48.9241105556  3.69
106985  34.9777408333 106.6622533333  3.69
 47854 213.6882183333 152.5079233333  3.69
114971  10.7104433333  86.7177547222  3.70
 87933  90.5590387500  60.7520747222  3.70
 15474 310.1209595833 111.7579422222  3.70
 98036  61.1718075000  83.5920666667  3.71
 22797 286.4371016667  87.5593286111  3.71
 38414 241.9456437500 130.5757988889  3.71
 77622 122.2962866667  85.5224202778  3.71
 88771  88.1624137500  80.4363466667  3.71
 28103 270.8986737500 104.1680380556  3.71
 28358 270.1185404167  35.7150180556  3.72
 16537 306.7649100000  99.4583058333  3.72
 17499 303.7811520833  65.8865516667  3.72
104060  43.7672675000  46.0721488889  3.72
107089  34.6313620833 167.3894622222  3.73
112961  16.8463979167  97.5796788889  3.73
 72220 138.4375341667  88.1070616667  3.73
 87585  91.6182104167  33.1275477778  3.73
 16083 308.2078295833  80.2672275000  3.73
  8645 332.1349558333 100.3349452778  3.74
 80170 114.5198179167  70.8469780556  3.74
104887  41.3027225000  51.9556794444  3.74
 87108  93.0267750000  87.2925413889  3.75
 44511 223.9611645833 137.0977138889  3.75
 95853  67.5735862500  38.2705325000  3.76
 30867 262.7955245833  97.0330505556  3.76
111169  22.1776008333  39.7175502778  3.76
 93683  73.8294425000 111.7413544444  3.76
 27654 272.1701966667 110.8775138889  3.76
 26069 276.5936816667 152.4898558333  3.76
 26549 275.3134779167  92.6000677778  3.77
 42570 229.8434362500 136.6487550000  3.77
 20455 294.2665529167  72.4574158333  3.77
101958  50.0906062500  74.0879472222  3.77
105881  38.3332179167 112.4113783333  3.77
 82363 107.5537025000 149.0413163889  3.77
109176  28.2480229167  64.6549538889  3.77
 13268 317.3258633333  34.1044705556  3.77
 17529 303.7014858333  47.4214555556  3.77
 41312 233.5656408333 156.1365205556  3.77
 71795 139.7128316667  76.2716688889  3.78
102618  48.0811141667  99.4956900000  3.78
 48319 212.2512845833  30.9608955556  3.78
 36046 248.5680162500  62.2017144444  3.78
 34481 252.8132312500 160.4991944444  3.78
 53253 196.6268075000 148.8532647222  3.78
 55203 190.4531666667  58.4692222222  3.79
 53229 196.6723337500  55.7844336111  3.79
 14668 312.6265454167  45.1421111111  3.79
 99675  56.5920720833  43.2586758333  3.80
 94779  70.7245420833  36.6318394444  3.80
 14879 311.9821666667 118.9891061111  3.80
 37229 245.2921612500 116.8038925000  3.80
 76276 126.2992075000  79.4611408333  3.80
116584   5.6095512500  43.5408238889  3.81
 51232 203.0302287500 148.7394086111  3.81
 76952 124.3140075000  63.7044858333  3.81
 21393 291.1122012500 120.5623105556  3.81
  9487 329.4883308333  87.2362394444  3.82
 80883 112.2714950000  88.0158994444  3.82
 45688 220.2888862500  53.1971025000  3.82
 86414  95.1337816667  43.9936777778  3.82
 56211 187.1487979167  20.6688783333  3.82
 51069 203.4770625000 106.8360958333  3.83
 68245 150.4321470833 132.1007052778  3.83
 72370 138.0344741667 169.0447125000  3.83
 43783 226.2380762500 150.6447119444  3.84
 97433  62.9574433333  19.7321647222  3.84
 17440 303.9518545833 154.8070938889  3.84
 51624 201.7971870833  80.6934055556  3.84
 89341  86.5591304167 111.0588302778  3.84
 51986 200.6739300000 138.2256163889  3.84
 20885 292.8565320833  74.0377827778  3.84
 17448 303.9203066667  57.7117266667  3.84
 88794  88.1143716667  61.2375297222  3.84
 61199 171.8828708333 162.1329758333  3.84
 91117  81.1981754167  98.2433080556  3.85
 27321 273.1788195833 141.0667133333  3.85
 19747 296.4996612500 132.2938730556  3.85
 61622 170.5736341667 138.5412880556  3.85
 78072 120.8875241667  74.3352666667  3.85
 50191 206.3155258333 132.1220627778  3.85
 90139  84.0759716667  68.2296575000  3.85
 30277 264.4714783333 123.4362725000  3.85
 61281 171.6289895833  20.2117900000  3.85
110395  24.5862500000  91.3873530556  3.86
 25859 277.1969354167 125.4704358333  3.86
 79664 116.1405579167 153.6856488889  3.86
 87808  90.9367562500  52.7494783333  3.86
  4436 345.8120929167  51.5007450000  3.86
 21594 290.4547045833 104.3035869444  3.86
 81065 111.6355658333 168.8969591667  3.86
 97804  61.8818175000  88.9943216667  3.87
 68282 150.3301191667 134.8035313889  3.87
 43023 228.4931054167 136.0415391667  3.87
 17573 303.5433620833  65.6321419444  3.87
 78104 120.7788054167 119.2140122222  3.87
 71957 139.2351570833  95.6574291667  3.87
 74376 132.0159958333 138.7377022222  3.88
   765 357.6477504167 135.7469883333  3.88
114421  12.4107170833 135.2466475000  3.88
 48455 211.8085095833  63.9929150000  3.88
  8832 331.6176450000  70.7059072222  3.88
 45336 221.4091945833  87.6849758333  3.89
 13701 315.8933175000  98.8976097222  3.89
 98110  60.9233491667  54.9165091667  3.89
 60129 175.0233691667  89.3332527778  3.89
 33152 256.4668550000 114.1842230556  3.89
 55425 189.7481575000 144.4910138889  3.90
 47431 215.0361083333  91.1426572222  3.90
 65936 157.2388812500 129.4072797222  3.90
 41307 233.5847045833  93.9063647222  3.91
 60823 172.9899516667 140.2306047222  3.91
 18907 299.2109300000  84.0106908333  3.91
 73807 133.7203929167 137.0511938889  3.91
 76333 126.1185858333 104.7895536111  3.91
 79992 115.0648004167  43.6867291667  3.91
104987  41.0441804167  84.7519261111  3.92
 83207 104.9274741667  59.0736608333  3.92
 95168  69.5817695833 107.8472516667  3.92
 21444 290.9202475000  93.3524480556  3.93
 37504 244.5450166667 162.6061352778  3.93
  2072 353.4495158333 133.6799094444  3.93
  7083 337.1875770833 139.0730769444  3.93
 54463 192.8525183333 148.9750419444  3.93
 13531 316.4355729167  37.2375100000  3.93
 88192  89.8386854167  87.0684125000  3.93
 78933 118.2981979167 110.6691347222  3.93
  5348 342.9039162500 145.2458322222  3.94
 37447 244.6880137500  99.5510830556  3.94
 37677 244.0480329167 118.9548352778  3.94
 42911 228.8287079167  71.8451361111  3.94
103413  45.7066183333  48.8328061111  3.94
  9598 329.1408737500  17.5787602778  3.95
 31592 260.8291712500 109.2557091667  3.95
 45101 222.1801337500 152.3170158333  3.96
 95347  69.0285358333 130.6156463889  3.96
 95241  69.3404729167 134.4589100000  3.96
 19343 297.8346945833  42.2874063889  3.96
 99848  56.1320075000  42.2857947222  3.96
 28328 270.2133729167 132.8151075000  3.96
 44248 224.8385325000  48.2165561111  3.96
115438   9.2570770833 110.1003450000  3.96
 98495  59.8525279167 162.9101844444  3.97
 42515 229.9744312500 125.3083008333  3.97
 77634 122.2602425000 123.6271050000  3.97
112440  18.3673233333  66.4343205556  3.97
 59449 177.0868691667 142.3684155556  3.97
110997  22.6826912500 133.4955544444  3.97
 27673 272.1275308333  50.8515205556  3.97
 20535 293.9909775000 124.0169863889  3.97
 35228 250.7923716667 157.9571725000  3.97
 18614 300.2587512500  54.2089730556  3.98
106481  36.5046962500  44.4079344444  3.98
114996  10.6424500000 148.2359275000  3.99
  9347 329.9990633333 111.0777719444  3.99
 65477 158.6941016667  35.0120011111  3.99
 29651 266.2860979167  96.2747275000  3.99
 50954 203.9010812500 164.0315447222  3.99
 79374 117.0010812500 109.4606469444  4.00
 44382 224.3883383333 156.3958436111  4.00
 55642 189.0192966667  79.4703022222  4.00
101076  52.6511208333  59.6314433333  4.01
 34088 253.9727691667  69.4297005556  4.01
 91792  79.2411091667 161.4277286111  4.01
 80000 115.0393016667 140.1553791667  4.01
 78527 119.5262345833  31.4355625000  4.01
 71865 139.5099466667 127.7934238889  4.01
 22109 288.6244125000  93.2546247222  4.01
 35037 251.2972433333 116.7726861111  4.01
  8068 334.0849362500  39.3112344444  4.01
 43409 227.3666195833 117.7100586111  4.02
 93244  75.0942116667  74.9315225000  4.02
 93429  74.5798275000  95.7390183333  4.02
 59199 177.8968637500 114.7287800000  4.02
 23522 284.1454279167  29.5577186111  4.03
101421  51.6968133333  78.6966677778  4.03
 63003 166.3514266667 147.1778911111  4.03
 88601  88.6366133333  87.4975608333  4.03
118268   0.1724900000  83.1364063889  4.03
 43103 228.3256904167  61.2399950000  4.03
 10670 325.6715179167  56.1526788889  4.03
111497  21.1611295833  89.8826388889  4.04
 70497 143.6999191667  38.1482863889  4.04
 57380 183.5351225000  83.4701861111  4.04
 19587 297.0336116667  96.8377786111  4.04
 40702 235.3697216667 166.9199825000  4.05
 55434 189.7156325000  83.9706472222  4.05
 71536 140.5281204167 139.4257577778  4.05
 67459 152.6304254167  74.2021941667  4.05
 70090 144.8605029167 127.8852672222  4.05
 42884 228.9001416667 132.6493233333  4.05
112716  17.6020425000 103.5925375000  4.05
 14632 312.7379862500  40.3865000000  4.05
 60009 175.3904470833 154.0030455556  4.06
 83153 105.1039720833 143.1604900000  4.06
 22957 285.9069954167  76.4854225000  4.06
 36962 246.0192820833  63.1039966667  4.06
 72010 139.0854854167 125.1732255556  4.06
 55705 188.7792366667 107.6840175000  4.06
 59929 175.6056820833 157.9606716667  4.06
 74117 132.7890433333 135.2797941667  4.07
 69701 145.9963129167  95.9995261111  4.07
110991  22.7073004167  31.5848100000  4.07
 74824 130.6209991667 148.8008788889  4.07
 53740 195.0552133333 108.2990972222  4.08
 33160 256.4521637500 102.0385927778  4.08
 11001 324.5624041667 158.6594238889  4.08
 46974 216.3889041667 149.2297680556  4.08
  3693 348.1650408333  65.7326230556  4.08
105502  39.4786087500  70.1956441667  4.08
 12387 320.1293820833  89.6714833333  4.08
104139  43.5134191667 107.2327108333  4.08
 92862  76.1663116667  46.0541075000  4.08
 14146 314.4016954167 113.6243361111  4.08
 26366 275.7736220833  80.7085880556  4.09
 77450 122.8149641667  71.8582208333  4.09
 12777 318.9513000000  40.7713336111  4.10
 90568  82.7927666667 139.0700308333  4.10
 94160  72.4926983333 129.3407066667  4.10
 38164 242.6904208333 136.3732272222  4.10
  7513 335.8000958333  48.5936150000  4.10
 34045 254.0604450000 105.6332588889  4.11
 48356 212.1304895833 104.8465500000  4.11
 76440 125.8200545833 156.3169047222  4.11
 12486 319.8336179167 129.8553091667  4.11
 42312 230.5889941667 132.9891036111  4.11
113638  14.7796904167 142.7541055556  4.11
 94114  72.6321737500 127.9042394444  4.11
 57439 183.3714625000 151.1783591667  4.11
 51839 201.1324233333 168.6078138889  4.11
 12394 320.1032345833 158.2669475000  4.12
 58948 178.6972100000  81.2671544444  4.12
111043  22.5606437500 133.7492280556  4.12
 98032  61.1846704167 131.8684136111  4.12
 19812 296.2755929167  41.5906269444  4.12
102978  47.0445991667 116.9191263889  4.12
 28614 269.4042066667  80.3526325000  4.12
116771   5.0132487500  84.3726463889  4.13
102485  48.4759745833 115.2705169444  4.13
 77853 121.5438454167 106.7296222222  4.13
 30883 262.7592062500  69.7878327778  4.13
 25247 279.0131816667  97.8079555556  4.13
112405  18.4844862500 171.3816172222  4.13
 42313 230.5858025000  84.2962013889  4.14
 16369 307.2818041667  77.0633180556  4.14
 17608 303.4184987500  66.0515380556  4.14
109937  26.0076241667  52.2512652778  4.14
107354  33.8387325000  64.3549972222  4.14
 76127 126.7675170833  58.6408447222  4.14
 78159 120.6029087500  63.1219736111  4.14
 59072 178.2797795833 154.6136388889  4.14
116805   4.8981591667  45.6660222222  4.15
 85112  99.0792795833  52.8540761111  4.15
 34769 252.0339150000  89.5072194444  4.15
 28734 268.9699312500  66.7363680556  4.16
 78727 118.9098750000 101.3735555556  4.16
 36366 247.7224595833  58.2159205556  4.16
 85340  98.4074275000 114.1750233333  4.16
110003  25.7918066667  97.7832369444  4.17
 17874 302.6363295833 126.2001125000  4.17
  2599 351.7500562500  27.0682122222  4.17
 69427 146.7760791667 100.2740438889  4.18
109857  26.2430041667  32.9565347222  4.18
 81304 110.9064129167 125.2553555556  4.18
111954  19.8361433333 117.0436147222  4.18
 69732 145.9034316667  43.9120811111  4.18
 67457 152.6385362500 124.4506302778  4.19
 92043  78.5844533333  69.4528763889  4.19
 25813 277.3039670833  84.0517819444  4.20
113246  16.0129500000 122.5397019444  4.20
 51233 203.0287812500  53.2925219444  4.20
112447  18.3273270833  77.8259161111  4.20
 38835 240.7851737500 112.8801486111  4.20
 81126 111.4742112500  47.5631044444  4.20
 82080 108.5076604167   7.9627491667  4.21
 20635 293.6579216667  67.7060188889  4.21
105858  38.3896162500 155.3681444444  4.21
 16228 307.7327733333  30.0596652778  4.21
101093  52.6048862500  27.0058627778  4.21
114724  11.4194479167  96.0485266667  4.22
 92609  76.9456812500 152.1875605556  4.22
 17651 303.2875458333 113.2484380556  4.22
