 50.3153520  98.5634165  58.3063035  98.6430750 AQL
 58.3063035  98.6430750  58.2736305 101.6762342 AQL
 58.2736305 101.6762342  75.2559465 101.8664360 AQL
 75.2559465 101.8664360  75.3527070  93.8336766 AQL
 75.3527070  93.8336766  79.6018125  93.8842230 AQL
 79.6018125  93.8842230  79.6497915  89.8845105 AQL
110.9653185 150.2644577 111.4293765 135.7670517 ARA
111.4293765 135.7670517  90.1907160 135.5163460 ARA
 90.1907160 135.5163460  87.6909825 135.4859734 ARA
 87.6909825 135.4859734  87.3277470 146.9837723 ARA
 87.3277470 146.9837723  94.8318105 147.0747757 ARA
 94.8318105 147.0747757  94.2242715 157.5711060 ARA
101.7575175 157.6610870 104.2750170 157.6905823 ARA
104.2750170 157.6905823 104.4576075 155.1916428 ARA
104.4576075 155.1916428 105.7164855 155.2062531 ARA
105.7164855 155.2062531 105.8048625 153.7900925 ARA
105.8048625 153.7900925 108.3236790 153.8189964 ARA
108.3236790 153.8189964 108.4621530 151.2364578 ARA
108.4621530 151.2364578 110.9183700 151.2641945 ARA
110.9183700 151.2641945 110.9653185 150.2644577 ARA
328.3347525  79.4856052 333.3442665  79.4567604 ARI
333.3442665  79.4567604 333.2553255  64.3736649 ARI
333.2553255  64.3736649 329.4862890  64.3949299 ARI
329.4862890  64.3949299 329.4693840  62.1449814 ARI
329.4693840  62.1449814 321.9298515  62.1952362 ARI
321.9298515  62.1952362 321.8968065  58.7786846 ARI
321.8968065  58.7786846 317.3716200  58.8134975 ARI
317.3716200  58.8134975 307.5733320  58.8996391 ARI
307.5733320  58.8996391 307.7093775  70.5656662 ARI
307.7093775  70.5656662 308.9627655  70.5538864 ARI
308.9627655  70.5538864 309.0535890  79.6367931 ARI
309.0535890  79.6367931 328.3347525  79.4856052 ARI
290.5130625  59.0781250 290.4261585  53.7452850 AUR
290.4261585  53.7452850 287.5426560  53.7781487 AUR
287.5426560  53.7781487 287.1597150  37.2803535 AUR
287.1597150  37.2803535 282.5152380  37.3344460 AUR
282.5152380  37.3344460 282.3932355  33.8351669 AUR
282.3932355  33.8351669 265.8689115  34.0341911 AUR
265.8689115  34.0341911 265.9426335  36.0337448 AUR
265.9426335  36.0337448 259.9539690  36.1061707 AUR
259.9539690  36.1061707 260.0805405  40.1054115 AUR
260.0805405  40.1054115 255.5936415  40.1589966 AUR
255.5936415  40.1589966 255.7346970  45.6581612 AUR
255.7346970  45.6581612 247.2658755  45.7564507 AUR
247.2658755  45.7564507 247.4392815  54.7554703 AUR
247.4392815  54.7554703 259.9097235  54.6094360 AUR
259.9097235  54.6094360 260.0343420  62.1086884 AUR
260.0343420  62.1086884 269.7789285  61.9907093 AUR
269.7789285  61.9907093 269.7710970  61.4907570 AUR
269.7710970  61.4907570 286.7875245  61.2875595 AUR
286.7875245  61.2875595 286.7646570  59.7876911 AUR
286.7646570  59.7876911 290.5232115  59.7447395 AUR
290.5232115  59.7447395 290.5130625  59.0781250 AUR
132.2185140  82.4746070 155.9361510  82.6394229 BOO
155.9361510  82.6394229 155.9710695  75.6395063 BOO
155.9710695  75.6395063 156.0461280  62.1396866 BOO
156.0461280  62.1396866 149.2111725  62.1023483 BOO
149.2111725  62.1023483 149.2291410  59.8524036 BOO
149.2291410  59.8524036 148.1110665  59.8454609 BOO
148.1110665  59.8454609 148.3012680  42.0960617 BOO
148.3012680  42.0960617 148.4156085  35.0964241 BOO
148.4156085  35.0964241 142.7487510  35.0577621 BOO
142.7487510  35.0577621 130.4089455  34.9551353 BOO
130.4089455  34.9551353 130.3426260  37.4548264 BOO
130.3426260  37.4548264 122.9155260  37.3825226 BOO
122.9155260  37.3825226 122.8754145  38.8823204 BOO
122.8754145  38.8823204 122.6345730  50.3810921 BOO
122.6345730  50.3810921 127.3563480  50.4278870 BOO
127.3563480  50.4278870 127.2530220  57.4273872 BOO
127.2530220  57.4273872 130.9840815  57.4623222 BOO
130.9840815  57.4623222 130.9004835  64.4619427 BOO
130.9004835  64.4619427 132.3945090  64.4753895 BOO
132.3945090  64.4753895 132.2185140  82.4746070 BOO
294.9235875 129.7007294 295.1176140 138.6996651 CAE
295.1176140 138.6996651 291.6377520 138.7384491 CAE
291.6377520 138.7384491 291.5759040 136.2387962 CAE
291.5759040 136.2387962 286.5979170 136.2959023 CAE
286.5979170 136.2959023 286.5176295 132.7963676 CAE
286.5176295 132.7963676 284.0255565 132.8255501 CAE
284.0255565 132.8255501 283.7450625 117.0772038 CAE
283.7450625 117.0772038 286.2407040 117.0479794 CAE
286.2407040 117.0479794 288.2366685 117.0248775 CAE
288.2366685 117.0248775 288.2775810 119.7746429 CAE
288.2775810 119.7746429 290.0233485 119.7546597 CAE
290.0233485 119.7546597 290.1376245 126.7540054 CAE
290.1376245 126.7540054 294.8701500 126.7010231 CAE
294.8701500 126.7010231 294.9235875 129.7007294 CAE
287.1597150  37.2803535 307.6869135  37.0633926 CAM
307.6869135  37.0633926 307.6180995  34.5637169 CAM
307.6180995  34.5637169 310.1459775  34.5403481 CAM
310.1459775  34.5403481 310.0865040  32.5406151 CAM
310.0865040  32.5406151 311.0990700  32.5315018 CAM
311.0990700  32.5315018 310.6045425  21.5337143 CAM
310.6045425  21.5337143 305.7629655  21.5785599 CAM
305.7629655  21.5785599 304.6912515  12.5836868 CAM
304.6912515  12.5836868 303.2737905  12.5974045 CAM
303.2737905  12.5974045 302.4695100   9.6013336 CAM
302.4695100   9.6013336 279.5111055   9.8521500 CAM
279.5111055   9.8521500 275.4638820   4.8760529 CAM
275.4638820   4.8760529 232.0463850   5.3896255 CAM
232.0463850   5.3896255 229.5972495   3.9024582 CAM
229.5972495   3.9024582 146.9770425   4.0691910 CAM
146.9770425   4.0691910 143.2171440  10.5550156 CAM
143.2171440  10.5550156 156.1908105  10.6370697 CAM
156.1908105  10.6370697 155.8429815  13.6361847 CAM
155.8429815  13.6361847 164.1793875  13.6710892 CAM
164.1793875  13.6710892 185.5652040  13.6915894 CAM
185.5652040  13.6915894 185.4684165  10.6916580 CAM
185.4684165  10.6916580 197.1814020  10.6598206 CAM
197.1814020  10.6598206 196.8945840   8.6603928 CAM
196.8945840   8.6603928 217.8088050   8.5322342 CAM
217.8088050   8.5322342 219.3845265  17.0258636 CAM
219.3845265  17.0258636 236.9137710  16.8616257 CAM
236.9137710  16.8616257 237.8708985  30.3566017 CAM
237.8708985  30.3566017 252.2468025  30.1962738 CAM
252.2468025  30.1962738 252.1484475  28.1968536 CAM
252.1484475  28.1968536 265.5925440  28.0358734 CAM
265.5925440  28.0358734 265.8689115  34.0341911 CAM
219.5957415  83.5299311 237.0786090  83.3697624 CNC
237.0786090  83.3697624 239.4516570  83.3450150 CNC
239.4516570  83.3450150 239.4193275  80.3451862 CNC
239.4193275  80.3451862 241.1675115  80.3265743 CNC
241.1675115  80.3265743 241.1283945  76.8267832 CNC
241.1283945  76.8267832 241.0524555  70.3271923 CNC
241.0524555  70.3271923 239.9298765  70.3391800 CNC
239.9298765  70.3391800 239.8283535  62.3397179 CNC
239.8283535  62.3397179 238.0840305  62.3580856 CNC
238.0840305  62.3580856 238.0067685  56.8584862 CNC
238.0067685  56.8584862 219.3540150  57.0308838 CNC
219.3540150  57.0308838 219.5957415  83.5299311 CNC
178.4054940  56.6960373 178.4085840  45.6960373 CVN
178.4085840  45.6960373 177.1735665  45.6956635 CVN
177.1735665  45.6956635 177.1814775  37.6956635 CVN
177.1814775  37.6956635 156.2576010  37.6401939 CVN
156.2576010  37.6401939 156.2048865  42.1400719 CVN
156.2048865  42.1400719 148.3012680  42.0960617 CVN
156.0461280  62.1396866 159.7734255  62.1562252 CVN
