 94141  72.5590258333 111.0235252778     7.41  2.88
 36188 248.2121987500  81.7105911111    19.16  2.89
 63125 165.9923295833  51.6817538889    29.60  2.89
 78265 120.2869970833 116.1140427778     7.10  2.89
106278  37.1103304167  95.5711558333     5.33  2.90
 80112 114.7028229167 115.5927525000     4.44  2.90
 18532 300.5365787500  49.9897269444     6.06  2.90
 14328 313.8008741667  36.4935497222    12.72  2.91
 48002 213.2244266667 155.0720188889     2.01  2.92
112158  19.2494641667  59.7786913889    15.18  2.93
 60965 172.5334033333 106.5150938889    37.11  2.94
 32768 257.5160966667 140.6143997222    17.85  2.94
109074  28.5540612500  89.6801733333     4.30  2.95
 47908 213.5370733333  66.2257219444    13.01  2.97
 26451 275.5888154167  68.8574069444     7.82  2.97
 18543 300.4927912500 103.5082447222    14.75  2.97
 88635  88.5478141667 120.4236500000    33.94  2.98
 64962 160.2697775000 113.1714125000    24.69  2.99
 93747  73.6474483333  76.1362902778    39.18  2.99
 87073  93.1038287500 130.1269819444     1.82  2.99
 10064 327.6144962500  55.0126080556    26.24  3.00
 54539 192.5839191667  45.5014466667    22.21  3.00
 75097 129.8177116667  18.1660269444     6.79  3.00
 82514 107.0323379167 128.0473272222     3.97  3.00
108085  31.5181079167 127.3648227778    16.07  3.00
 17358 304.2688245833  42.2123466667     6.18  3.01
 30122 264.9217200000 120.0633766667     9.70  3.02
 59316 177.4686420833 112.6197922222    10.75  3.02
 33977 254.2438600000 113.8333013889     1.27  3.02
 23416 284.5077750000  46.1766861111     1.60  3.03
 62322 168.4297100000 158.1080941667    10.48  3.04
 71075 141.9801758333  51.6921163889    38.29  3.04
100345  54.7473066667 104.7814011111     9.48  3.05
 95947  67.3196445833  62.0403052778     8.46  3.05
 32246 259.0169591667  64.8688447222     3.61  3.06
 50801 204.4174862500  48.5005663889    13.11  3.06
 94376  71.8618541667  22.3386830556    32.54  3.07
 89642  85.5927950000 126.7612811111    21.87  3.10
 43813 226.1513133333  84.0544722222    21.64  3.11
 52943 197.5940329167 106.1941319444    23.54  3.11
101772  50.6083762500 137.2916625000    32.21  3.11
 56561 186.0544654167 153.0198250000     7.96  3.11
 84379 101.2419825000  65.1604125000    41.55  3.12
 44127 225.1965054167  41.9576505556    68.32  3.12
 83081 105.3448716667 145.9900550000     5.68  3.12
 27628 272.2601966667 125.7692922222    37.94  3.12
 73334 135.2095875000 132.1041419444     6.05  3.13
 45860 219.7355883333  55.6074741667    14.69  3.14
 84380 101.2381070833  53.1908447222     8.89  3.16
 46701 217.1943591667 147.0343916667    13.72  3.16
 46853 216.7819779167  38.3213980556    74.15  3.17
 92041  78.5860291667 116.9907794444    14.14  3.17
 83895 102.8032287500  24.2853633333     9.60  3.17
 31685 260.5597012500 133.1959238889     7.71  3.17
 23767 283.3713791667  48.7653591667    14.87  3.18
 71908 139.3721458333 154.9745694444    60.97  3.18
 83000 105.5822058333  80.6249436111    37.99  3.19
 87261  92.5356200000 127.0433711111    25.71  3.19
 22449 287.5410908333  83.0387525000   124.60  3.19
 23685 283.6347829167 112.3708566667    14.39  3.19
104732  41.7659104167  59.7729186111    21.62  3.21
116727   5.1625750000  12.3680330556    72.50  3.21
 75141 129.6569316667 130.6474594444     6.39  3.22
106032  37.8351041667  19.4393052778     5.48  3.23
 89962  84.6711641667  92.8971219444    52.81  3.23
 79882 115.4198300000  94.6926080556    30.34  3.23
 99473  57.1738966667  89.1785244444    11.36  3.24
 32607 257.9519287500 151.9419800000    32.96  3.24
 93194  75.2640641667  57.3104469444     5.14  3.25
 68895 148.4072125000 116.6820188889    32.17  3.25
 73714 133.9822420833 115.2818561111    11.17  3.25
 36377 247.6921737500 133.3018913889    17.74  3.25
 17678 303.1907020833 164.2392425000    15.23  3.26
113136  16.3373366667 105.8207600000    20.44  3.27
  3092 350.1683441667  59.1387741667    32.19  3.27
 84970  99.4975662500 114.9994880556     5.79  3.27
 24305 281.7671954167 106.2054288889    17.69  3.29
 75458 128.7675662500  31.0339763889    31.92  3.29
 50099 206.5655045833 160.0379216667     8.81  3.29
 51576 201.9938175000 151.6853602778     6.56  3.30
 21281 291.5011733333 145.0450055556    18.56  3.30
 29655 266.2804304167  67.4931761111     9.34  3.31
 85267  98.6514170833 146.3776883333     2.87  3.31
 59774 176.1439620833  32.9674019444    40.05  3.32
  5165 343.4787229167 136.7184905556    16.46  3.32
 93864  73.2648237500 117.6698141667    27.09  3.32
 88048  90.2433433333  99.7733497222    21.35  3.32
 84143 101.9617670833 133.2384902778    45.56  3.32
 14354 313.7062625000  51.1594669444    10.03  3.32
 54879 191.4398295833  74.5702369444    18.36  3.33
 19780 296.3940370833 152.4739788889    19.98  3.33
 38170 242.6764220833 114.8597838889     2.42  3.34
 41704 232.4332075000  29.2815688889    17.76  3.35
 32362 258.6773600000  77.1039450000    57.02  3.35
 25281 278.8807620833  92.3971383333     3.62  3.35
  8886 331.4013187500  26.3298530556     7.38  3.35
 95501  68.6260304167  86.8854208333    65.05  3.36
 75264 129.3296354167 134.6895730556     6.47  3.37
 43109 228.3056408333  83.5810930556    24.13  3.38
 66249 156.3260220833  89.4040616667    44.55  3.38
 63090 166.0979862500  86.6024013889    16.11  3.39
109492  27.2864087500  31.7987500000     4.49  3.39
 26207 276.2155095833  80.0658369444     3.09  3.39
 50371 205.7291445833 151.3323197222     4.43  3.39
 20894 292.8346879167  74.1290533333    21.89  3.40
112029  19.6346883333  79.1686088889    15.64  3.41
 74395 131.9283200000 142.0990747222    28.06  3.41
102422  48.6780475000  28.1632058333    69.73  3.41
 18724 299.8299141667  77.5096241667     8.81  3.41
 67464 152.6237608333 131.6876597222     6.87  3.41
  6867 337.9085762500 133.3177291667    13.94  3.41
 86974  93.3845045833  62.2775008333   119.05  3.42
102395  48.7601845833 156.2032383333    23.71  3.42
 78384 119.9694145833 128.3966408333     6.61  3.42
  8796 331.7295841667  60.4206027778    50.87  3.42
 45080 222.2578945833 148.9669302778     7.79  3.43
 50335 205.8274820833  66.5826716667    12.56  3.43
 93805  73.4377087500  94.8823344444    26.05  3.43
 50372 205.7253041667  47.0855313889    24.27  3.45
 38827 240.8052429167 142.9824005556     8.43  3.46
 74666 131.1245675000  56.6848977778    27.94  3.46
  3821 347.7287475000  32.1834522222   167.99  3.46
  5364 342.8530679167 100.1819280556    27.73  3.46
 67472 152.5958008333 132.4736850000     6.19  3.47
 12706 319.1744808333  86.7638283333    39.78  3.47
 49583 208.1668604167  73.2373341667     1.53  3.48
 81833 109.2760891667  51.0775388889    29.11  3.48
 55219 190.3801862500  56.9057611111     7.74  3.49
 33856 254.5702012500 117.9348416667     2.68  3.49
  8102 333.9786354167 105.9395558333   274.17  3.49
 90422  83.2565404167 135.9683291667    13.08  3.49
 73555 134.5133620833  49.6093633333    14.91  3.49
112623  17.8616787500 141.3167036111    25.16  3.49
112724  17.5795325000  23.7992891667    28.27  3.50
 32759 257.5397270833 122.5084875000     4.13  3.50
 35550 249.9692112500  68.0176605556    55.45  3.50
112748  17.4995820833  65.3983152778    27.95  3.51
 98337  60.3108850000  70.5079072222    11.90  3.51
109427  27.4507508333  83.8022111111    33.77  3.52
 48774 210.7843550000 144.5677972222     1.69  3.52
 92420  77.4800254167  56.6373222222     3.70  3.52
 47508 214.7120087500  80.1076011111    24.12  3.52
 93085  75.5675845833 111.1066244444     8.76  3.52
 17378 304.1876829167  99.7651986111   110.58  3.52
 40526 235.8710491667  80.8143369444    11.23  3.53
 20889 292.8461112500  70.8194791667    21.04  3.53
 56343 186.7489208333 121.8575241667    25.23  3.54
 77516 122.5947262500  93.4301411111    20.94  3.54
 86263  95.6032283333 105.3984083333    30.93  3.54
 27288 273.2610429167 104.8219472222    46.47  3.55
 99240  57.8255829167 156.1793211111   163.73  3.55
 69996 145.1490304167 136.0580838889     9.27  3.55
 89937  84.7402541667  17.2663025000   124.11  3.55
 20042 295.5265891667 123.7983313889    18.27  3.55
 55282 190.1644891667 104.7790436111    16.75  3.56
  1562 355.1429875000  98.8238294444    11.26  3.56
 82545 106.9160270833 128.0174777778     6.31  3.56
 10602 325.8729154167 141.5121113889    21.06  3.56
 44471 224.0935050000  42.8433405556     7.71  3.57
 71053 142.0422591667  59.6288550000    21.92  3.57
 75177 129.5481812500 126.2611672222     9.99  3.57
 37740 243.8880475000  65.6018708333    22.73  3.57
100064  55.4865895833 102.5448588889    30.01  3.58
 35350 250.4766383333  73.4595247222    34.59  3.58
  7607 335.5020733333  41.3715136111    18.76  3.59
 57757 182.3279745833  88.2346230556    91.74  3.59
 24674 280.5983379167  96.8443861111     5.88  3.59
 60260 174.6591195833 150.4013700000    14.30  3.59
 27072 273.8834375000 112.4474866667   111.49  3.59
 42536 229.9266283333 142.9219725000     6.59  3.60
 46651 217.3245291667 130.4668875000    53.89  3.60
 76470 125.7439225000 118.1350711111    16.76  3.60
  6537 338.9939533333  98.1827536111    28.48  3.60
 85727  97.2250962500 150.6836066667    17.42  3.60
 33018 256.8027495833  56.0386302778    16.59  3.60
 86929  93.5666566667 154.7237344444     8.79  3.61
 13209 317.5042108333  62.7392094444    20.45  3.61
 49841 207.3525120833 102.3538391667    28.44  3.61
 63613 164.4342604167 161.5487986111    35.91  3.61
 15900 308.7965100000  80.9709350000    15.42  3.61
 17847 302.7094533333  65.9464758333     8.57  3.62
 82729 106.3537283333 132.3607591667    21.67  3.62
113726  14.5198062500  47.6740213889     4.71  3.62
 37819 243.6862337500 127.9685986111     2.35  3.62
  7097 337.1291920833  74.6541688889    11.09  3.62
 57363 183.5976362500 156.7288433333    25.42  3.63
101769  50.6130425000  75.4047972222    33.49  3.64
110960  22.7924975000  89.9799369444    31.53  3.65
 77233 123.4532712500  74.5780738889    21.31  3.65
 88714  88.3421716667 140.0914547222     3.22  3.65
 20205 295.0519420833  74.3722997222    21.17  3.65
 46733 217.1184595833  26.9382044444    43.20  3.65
 76600 125.3358983333 119.7776894444     7.33  3.66
 75695 128.0422837500  60.8945083333    28.60  3.66
 68756 148.9023916667  25.6241913889    10.56  3.67
103227  46.2975850000 148.4540947222     5.41  3.67
 42828 229.1018854167 123.1864113889     3.86  3.68
 97365  63.1530616667  71.4657408333     7.28  3.68
114341  12.6384912500 111.1724855556    13.96  3.68
 22549 287.1984750000  84.3948986111     2.59  3.68
  2920 350.7572208333  36.1030683333     5.46  3.69
106985  34.9777408333 106.6622533333    23.48  3.69
 47854 213.6882183333 152.5079233333     2.16  3.69
 57399 183.4869412500  42.2206630556    16.64  3.69
  9007 331.0131979167 141.6095866667    57.19  3.69
 23453 284.3804995833  48.9241105556     4.14  3.69
 87933  90.5590387500  60.7520747222    24.12  3.70
 15474 310.1209595833 111.7579422222    12.63  3.70
114971  10.7104433333  86.7177547222    24.92  3.70
 88771  88.1624137500  80.4363466667    39.40  3.71
 38414 241.9456437500 130.5757988889     9.46  3.71
 98036  61.1718075000  83.5920666667    72.95  3.71
 28103 270.8986737500 104.1680380556    66.47  3.71
 22797 286.4371016667  87.5593286111     2.43  3.71
 77622 122.2962866667  85.5224202778    46.39  3.71
 17499 303.7811520833  65.8865516667     8.80  3.72
 16537 306.7649100000  99.4583058333   310.75  3.72
104060  43.7672675000  46.0721488889     2.77  3.72
 28358 270.1185404167  35.7150180556    23.22  3.72
 87585  91.6182104167  33.1275477778    29.26  3.73
107089  34.6313620833 167.3894622222    47.22  3.73
 16083 308.2078295833  80.2672275000    14.68  3.73
 72220 138.4375341667  88.1070616667    25.35  3.73
112961  16.8463979167  97.5796788889     8.33  3.73
  8645 332.1349558333 100.3349452778    12.59  3.74
104887  41.3027225000  51.9556794444    47.80  3.74
 80170 114.5198179167  70.8469780556    16.69  3.74
 87108  93.0267750000  87.2925413889    34.42  3.75
 44511 223.9611645833 137.0977138889    10.55  3.75
 95853  67.5735862500  38.2705325000    26.63  3.76
 93683  73.8294425000 111.7413544444    23.49  3.76
 26069 276.5936816667 152.4898558333     3.14  3.76
 30867 262.7955245833  97.0330505556     4.72  3.76
111169  22.1776008333  39.7175502778    31.86  3.76
 27654 272.1701966667 110.8775138889    29.05  3.76
101958  50.0906062500  74.0879472222    13.55  3.77
 42570 229.8434362500 136.6487550000     1.05  3.77
 82363 107.5537025000 149.0413163889    10.41  3.77
109176  28.2480229167  64.6549538889    85.06  3.77
 41312 233.5656408333 156.1365205556    30.21  3.77
 26549 275.3134779167  92.6000677778     2.84  3.77
 17529 303.7014858333  47.4214555556     5.86  3.77
 13268 317.3258633333  34.1044705556     2.45  3.77
105881  38.3332179167 112.4113783333     8.19  3.77
 20455 294.2665529167  72.4574158333    21.29  3.77
102618  48.0811141667  99.4956900000    14.21  3.78
 36046 248.5680162500  62.2017144444    25.90  3.78
 53253 196.6268075000 148.8532647222    33.71  3.78
 48319 212.2512845833  30.9608955556    28.35  3.78
 34481 252.8132312500 160.4991944444    23.02  3.78
 71795 139.7128316667  76.2716688889    18.07  3.78
 53229 196.6723337500  55.7844336111    33.40  3.79
 14668 312.6265454167  45.1421111111    29.05  3.79
 55203 190.4531666667  58.4692222222    29.05  3.79
 14879 311.9821666667 118.9891061111    70.86  3.80
 99675  56.5920720833  43.2586758333     2.41  3.80
 37229 245.2921612500 116.8038925000     7.18  3.80
 94779  70.7245420833  36.6318394444    26.48  3.80
 76276 126.2992075000  79.4611408333    15.54  3.80
116584   5.6095512500  43.5408238889    38.74  3.81
 76952 124.3140075000  63.7044858333    22.48  3.81
 51232 203.0302287500 148.7394086111     3.13  3.81
 21393 291.1122012500 120.5623105556    15.62  3.81
 45688 220.2888862500  53.1971025000    26.75  3.82
 56211 187.1487979167  20.6688783333     9.76  3.82
 80883 112.2714950000  88.0158994444    19.63  3.82
  9487 329.4883308333  87.2362394444    23.45  3.82
 86414  95.1337816667  43.9936777778     6.58  3.82
 51069 203.4770625000 106.8360958333    13.14  3.83
 68245 150.4321470833 132.1007052778     7.01  3.83
 72370 138.0344741667 169.0447125000     7.93  3.83
 20885 292.8565320833  74.0377827778    20.66  3.84
 51624 201.7971870833  80.6934055556     0.57  3.84
 17440 303.9518545833 154.8070938889    32.71  3.84
 97433  62.9574433333  19.7321647222    22.40  3.84
 61199 171.8828708333 162.1329758333    10.07  3.84
 17448 303.9203066667  57.7117266667     2.21  3.84
 51986 200.6739300000 138.2256163889    37.71  3.84
 89341  86.5591304167 111.0588302778     0.11  3.84
 43783 226.2380762500 150.6447119444    10.45  3.84
 88794  88.1143716667  61.2375297222     9.39  3.84
 61622 170.5736341667 138.5412880556    24.77  3.85
 30277 264.4714783333 123.4362725000    13.75  3.85
 61281 171.6289895833  20.2117900000     6.55  3.85
 19747 296.4996612500 132.2938730556    27.85  3.85
 78072 120.8875241667  74.3352666667    89.92  3.85
 50191 206.3155258333 132.1220627778    31.72  3.85
 90139  84.0759716667  68.2296575000    25.40  3.85
 91117  81.1981754167  98.2433080556    18.72  3.85
 27321 273.1788195833 141.0667133333    51.87  3.85
 25859 277.1969354167 125.4704358333    11.77  3.86
 87808  90.9367562500  52.7494783333     4.87  3.86
 21594 290.4547045833 104.3035869444    29.84  3.86
110395  24.5862500000  91.3873530556    20.67  3.86
 81065 111.6355658333 168.8969591667    20.44  3.86
 79664 116.1405579167 153.6856488889     5.25  3.86
  4436 345.8120929167  51.5007450000    23.93  3.86
 78104 120.7788054167 119.2140122222     7.97  3.87
 68282 150.3301191667 134.8035313889     7.81  3.87
 71957 139.2351570833  95.6574291667    53.54  3.87
 43023 228.4931054167 136.0415391667     2.10  3.87
 17573 303.5433620833  65.6321419444     9.06  3.87
 97804  61.8818175000  88.9943216667     2.78  3.87
 74376 132.0159958333 138.7377022222    17.89  3.88
   765 357.6477504167 135.7469883333    23.28  3.88
114421  12.4107170833 135.2466475000    17.63  3.88
 48455 211.8085095833  63.9929150000    24.52  3.88
  8832 331.6176450000  70.7059072222    15.96  3.88
 13701 315.8933175000  98.8976097222    24.49  3.89
 33152 256.4668550000 114.1842230556     1.65  3.89
 45336 221.4091945833  87.6849758333    25.34  3.89
 98110  60.9233491667  54.9165091667    23.40  3.89
 60129 175.0233691667  89.3332527778    13.06  3.89
 55425 189.7481575000 144.4910138889    10.15  3.90
 47431 215.0361083333  91.1426572222    11.83  3.90
 65936 157.2388812500 129.4072797222     2.60  3.90
 18907 299.2109300000  84.0106908333    25.24  3.91
 41307 233.5847045833  93.9063647222    26.09  3.91
 76333 126.1185858333 104.7895536111    21.42  3.91
 79992 115.0648004167  43.6867291667    10.37  3.91
 60823 172.9899516667 140.2306047222     7.36  3.91
 73807 133.7203929167 137.0511938889     6.56  3.91
 83207 104.9274741667  59.0736608333    20.04  3.92
 95168  69.5817695833 107.8472516667    26.79  3.92
104987  41.0441804167  84.7519261111    17.51  3.92
 54463 192.8525183333 148.9750419444     0.55  3.93
 88192  89.8386854167  87.0684125000     2.30  3.93
 21444 290.9202475000  93.3524480556     5.56  3.93
 37504 244.5450166667 162.6061352778    24.36  3.93
 13531 316.4355729167  37.2375100000    13.15  3.93
  2072 353.4495158333 133.6799094444    42.51  3.93
  7083 337.1875770833 139.0730769444    22.15  3.93
 78933 118.2981979167 110.6691347222     7.70  3.93
103413  45.7066183333  48.8328061111     9.17  3.94
 42911 228.8287079167  71.8451361111    23.97  3.94
  5348 342.9039162500 145.2458322222    11.66  3.94
 37677 244.0480329167 118.9548352778    -0.37  3.94
 37447 244.6880137500  99.5510830556    22.61  3.94
  9598 329.1408737500  17.5787602778    20.12  3.95
 31592 260.8291712500 109.2557091667    50.41  3.95
 28328 270.2133729167 132.8151075000     6.14  3.96
115438   9.2570770833 110.1003450000    20.14  3.96
 95347  69.0285358333 130.6156463889    19.20  3.96
 95241  69.3404729167 134.4589100000     8.62  3.96
 45101 222.1801337500 152.3170158333     6.53  3.96
 44248 224.8385325000  48.2165561111    60.86  3.96
 19343 297.8346945833  42.2874063889     5.89  3.96
 99848  56.1320075000  42.2857947222     2.94  3.96
 77634 122.2602425000 123.6271050000    15.86  3.97
 27673 272.1275308333  50.8515205556    15.17  3.97
 98495  59.8525279167 162.9101844444    30.73  3.97
 42515 229.9744312500 125.3083008333     8.40  3.97
 59449 177.0868691667 142.3684155556     9.53  3.97
110997  22.6826912500 133.4955544444    11.03  3.97
 35228 250.7923716667 157.9571725000     4.94  3.97
112440  18.3673233333  66.4343205556     8.26  3.97
 20535 293.9909775000 124.0169863889    11.95  3.97
 18614 300.2587512500  54.2089730556     1.84  3.98
106481  36.5046962500  44.4079344444    26.20  3.98
114996  10.6424500000 148.2359275000    45.40  3.99
 65477 158.6941016667  35.0120011111    40.19  3.99
  9347 329.9990633333 111.0777719444    10.84  3.99
 29651 266.2860979167  96.2747275000     5.06  3.99
 50954 203.9010812500 164.0315447222    61.67  3.99
 44382 224.3883383333 156.3958436111    26.24  4.00
 79374 117.0010812500 109.4606469444     7.47  4.00
 55642 189.0192966667  79.4703022222    41.26  4.00
 34088 253.9727691667  69.4297005556     2.79  4.01
 22109 288.6244125000  93.2546247222     6.13  4.01
 80000 115.0393016667 140.1553791667    25.58  4.01
101076  52.6511208333  59.6314433333     4.30  4.01
 35037 251.2972433333 116.7726861111     3.53  4.01
 78527 119.5262345833  31.4355625000    47.79  4.01
 91792  79.2411091667 161.4277286111    15.55  4.01
 71865 139.5099466667 127.7934238889    10.69  4.01
  8068 334.0849362500  39.3112344444     4.55  4.01
 93244  75.0942116667  74.9315225000    21.22  4.02
 43409 227.3666195833 117.7100586111    15.63  4.02
 93429  74.5798275000  95.7390183333    21.95  4.02
 59199 177.8968637500 114.7287800000    67.71  4.02
 23522 284.1454279167  29.5577186111     3.27  4.03
 63003 166.3514266667 147.1778911111     8.64  4.03
 10670 325.6715179167  56.1526788889    27.73  4.03
118268   0.1724900000  83.1364063889    30.78  4.03
101421  51.6968133333  78.6966677778     9.09  4.03
 88601  88.6366133333  87.4975608333   196.62  4.03
 43103 228.3256904167  61.2399950000    10.94  4.03
111497  21.1611295833  89.8826388889    17.77  4.04
